event_date,admin1,year,time_precision,inter1,inter2,interaction,iso,latitude,longitude,geo_precision,fatalities,timestamp
21 February 2023,Kherson,28322,14,112,10,932,11256,655.7461,464.0399,25,6,23486403636
21 February 2023,Luhansk,16184,8,57,13,268,6432,393.9714,304.788,15,90,13420802076
21 February 2023,Mykolaiv,2023,1,8,7,78,804,46.6128,31.5498,1,0,1677600259
21 February 2023,Sumy,16184,8,64,0,640,6432,410.6398,275.1705,15,0,13420802080
21 February 2023,Zaporizhia,24276,12,96,1,898,9648,571.526,432.3302,24,0,20131809612
21 January 2023,Dnipropetrovsk,4046,2,16,0,160,1608,95.2027,69.5084,4,0,3350383932
21 January 2023,Donetsk,107219,53,361,99,2008,42612,2558.6066,1997.2105,90,49,88791239169
21 January 2023,Kharkiv,46529,23,177,22,1702,18492,1148.9503,856.9883,40,14,38529415218
21 January 2023,Kherson,46529,23,134,71,1330,18492,1075.9961,756.9324,34,0,38533660709
21 January 2023,Luhansk,22253,11,88,6,508,8844,541.5772,418.378,15,52,18428324620
21 January 2023,Mykolaiv,2023,1,8,7,78,804,46.885,32.374,2,0,1675191966
21 January 2023,Sumy,18207,9,72,14,716,7236,464.6057,308.7017,17,0,15076727694
21 January 2023,Zaporizhia,38437,19,152,2,1396,15276,904.5255,683.5981,30,0,31829253851
21 June 2023,Chernihiv,10115,5,40,0,400,4020,260.8162,161.6769,5,0,8439399840
21 June 2023,Crimea,2023,1,3,0,30,804,45.0347,35.3795,2,0,1688497369
21 June 2023,Dnipropetrovsk,2023,1,8,0,80,804,47.5712,34.3964,1,0,1687879968
21 June 2023,Donetsk,176001,88,549,207,4536,69948,4196.6719,3270.9216,114,371,146852348650
21 June 2023,Kharkiv,66759,33,257,19,2328,26532,1653.2372,1224.3026,40,20,55700656378
21 June 2023,Kherson,44506,22,169,15,1696,17688,1029.9729,726.6798,23,0,37133976719
21 June 2023,Khmelnytskyi,2023,1,8,0,80,804,49.4128,26.998,3,0,1687879969
21 June 2023,Luhansk,18207,9,37,42,286,7236,442.02750000000003,343.0795,17,35,15194006725
21 June 2023,Mykolaiv,4046,2,16,0,160,1608,93.2656,63.1676,3,0,3375759938
21 June 2023,Sumy,26299,13,104,0,1040,10452,668.4052,448.6181,16,0,21942439597
21 June 2023,Zaporizhia,66759,34,208,75,1822,26532,1572.0639,1185.6278,49,352,55704360786
21 March 2023,Chernihiv,4046,2,16,0,160,1608,104.388,65.05199999999999,4,0,3360052228
21 March 2023,Donetsk,111265,55,377,122,2038,44220,2658.3481,2078.1409,97,13,92409165055
21 March 2023,Kharkiv,28322,14,105,11,872,11256,699.8119,519.7446,27,25,23521554642
21 March 2023,Kherson,12138,6,48,0,480,4824,280.9844,198.4138,9,0,10080156681
21 March 2023,Luhansk,12138,6,41,13,108,4824,295.2377,228.6701,11,30,10081345727
21 March 2023,Mykolaiv,4046,2,9,15,96,1608,93.5719,64.2267,4,0,3365478628
21 March 2023,Odesa,2023,1,8,1,18,804,46.4639,30.7386,1,0,1680620638
21 March 2023,Sumy,26299,13,104,0,1040,10452,666.597,449.1575,26,0,21840339475
21 March 2023,Zaporizhia,18207,9,72,1,658,7236,428.4695,324.4746,18,10,15120235025
21 May 2023,Chernihiv,2023,1,8,0,80,804,52.2417,32.6379,1,0,1685470245
21 May 2023,Dnipropetrovsk,10115,5,26,16,276,4020,240.4488,177.2511,10,0,8429718292
21 May 2023,Donetsk,105196,52,345,114,2718,41808,2509.3145,1956.4304,67,20,87649814397
21 May 2023,Kharkiv,52598,26,187,39,1828,20904,1299.6804,970.4103,31,10,43824013584
21 May 2023,Kherson,18207,9,65,16,594,7236,420.8753,295.998,11,1,15169232209
21 May 2023,Luhansk,8092,4,32,2,196,3216,196.7794,152.1138,5,18,6741880980
21 May 2023,Sumy,14161,7,56,0,560,5628,360.1094,241.4863,7,0,11798291715
21 May 2023,Zaporizhia,24276,12,89,11,712,9648,570.3141,432.955,15,85,20226834417
22 April 2023,Chernihiv,6069,3,24,0,240,2412,156.0059,97.28970000000001,3,0,5049157653
22 April 2023,Crimea,2023,1,8,1,18,804,45.3581,36.4675,2,0,1684857980
22 April 2023,Dnipropetrovsk,4046,2,14,0,140,1608,95.4805,67.78970000000001,2,0,3366105102
22 April 2023,Donetsk,119357,59,388,134,2484,47436,2849.1916,2223.3339,86,14,99339819926
22 April 2023,Kharkiv,16184,8,64,0,640,6432,399.0476,298.6752,8,0,13464420408
22 April 2023,Kherson,30345,15,113,24,1010,12060,700.7474,493.03020000000004,19,1,25249399123
22 April 2023,Luhansk,16184,8,50,21,206,6432,393.0083,305.3166,14,58,13475252980
22 April 2023,Mykolaiv,4046,2,16,7,158,1608,93.68299999999999,64.3412,4,2,3366105102
22 April 2023,Sumy,16184,8,64,0,640,6432,410.24739999999997,275.3001,10,0,13464420408
22 April 2023,Zaporizhia,40460,20,149,24,1442,16080,951.4836,719.2776,22,16,33662856454
22 February 2023,Chernihiv,4046,2,16,0,160,1608,104.4911,65.7926,4,0,3355200520
22 February 2023,Dnipropetrovsk,4046,2,16,0,160,1608,95.2027,69.5084,2,0,3355200518
22 February 2023,Donetsk,113288,56,370,110,2280,45024,2701.2648,2109.925,95,26,93955318435
22 February 2023,Kharkiv,48552,24,178,47,1602,19296,1198.963,894.4769,38,0,40264832202
22 February 2023,Kherson,32368,16,120,22,1204,12864,750.2279,530.414,19,2,26841604158
22 February 2023,Luhansk,20230,10,66,26,488,8040,492.1271,380.5239,20,0,16778428568
22 February 2023,Mykolaiv,4046,2,9,8,98,1608,93.1505,63.1772,4,0,3355200520
22 February 2023,Sumy,18207,9,65,15,656,7236,461.59839999999997,311.5229,12,0,15098402340
22 February 2023,Zaporizhia,28322,15,112,8,1056,11256,666.0554,503.9723,27,0,23487010132
22 January 2023,Donetsk,68782,34,209,85,1356,27336,1639.8713,1282.467,61,0,56958346337
22 January 2023,Kharkiv,32368,16,128,22,1212,12864,800.5274000000001,591.671,27,14,26812739750
22 January 2023,Kherson,20230,10,80,0,800,8040,468.1884,330.2634,19,0,16756164985
22 January 2023,Luhansk,18207,9,51,27,348,7236,442.9156,343.9363,11,14,15076727694
22 January 2023,Sumy,16184,8,64,0,640,6432,411.85519999999997,274.7454,16,0,13401535728
22 January 2023,Zaporizhia,18207,9,72,0,720,7236,428.8607,323.2344,9,0,15076727694
22 June 2023,Chernihiv,6069,3,24,0,240,2412,156.6465,97.6271,6,0,5063639907
22 June 2023,Dnipropetrovsk,6069,3,17,8,178,2412,143.9398,102.82830000000001,6,0,5063639907
22 June 2023,Donetsk,105196,52,325,121,2732,41808,2510.5864,1959.0939,96,70,87773462794
22 June 2023,Kharkiv,48552,24,192,3,1734,19296,1200.7829,895.3281000000001,47,0,40509736657
22 June 2023,Kherson,34391,18,111,52,1126,13668,795.8872,562.9454000000001,31,0,28695811675
22 June 2023,Luhansk,10115,5,26,18,152,4020,245.1034,190.8235,10,0,8440634647
22 June 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,2,0,1687879969
22 June 2023,Odesa,2023,1,8,0,80,804,46.4639,30.7386,3,0,1687879969
22 June 2023,Sumy,28322,14,112,0,1120,11256,718.2828,483.2211,28,0,23630319566
22 June 2023,Zaporizhia,46529,23,121,80,1146,18492,1092.7026,826.3803,35,177,38824943694
22 March 2023,Chernihiv,10115,5,33,8,338,4020,260.2061,161.0904,10,0,8400130567
22 March 2023,Crimea,2023,1,1,8,18,804,44.6121,33.5244,1,0,1680620638
22 March 2023,Dnipropetrovsk,2023,1,8,0,80,804,47.6354,34.6277,1,0,1687837309
22 March 2023,Donetsk,133518,66,458,138,2792,53064,3193.0238,2493.7371,100,179,110890683501
22 March 2023,Kharkiv,32368,16,128,17,1090,12864,799.9104,594.3897,26,24,26881012338
22 March 2023,Kherson,40460,20,145,37,1460,16080,938.4058,664.5631,28,2,33600522258
22 March 2023,Khmelnytskyi,2023,1,1,8,18,804,49.4128,26.998,2,0,1680026112
22 March 2023,Kyiv,2023,1,8,7,78,804,49.9689,31.0463,1,9,1680026112
22 March 2023,Kyiv City,2023,1,1,8,18,804,50.4496,30.5224,2,0,1680026112
22 March 2023,Luhansk,18207,9,63,21,336,7236,442.4223,343.69169999999997,17,26,15123844331
22 March 2023,Mykolaiv,4046,2,16,7,158,1608,93.5669,64.2936,4,3,3360052225
22 March 2023,Sumy,22253,11,88,0,880,8844,563.3876,380.9585,22,0,18480287252
22 March 2023,Zaporizhia,64736,47,228,49,2122,25728,1523.685,1147.3245,45,2,53768096404
22 March 2023,Zhytomyr,4046,2,16,0,160,1608,101.2243,57.315200000000004,3,0,3360052224
22 May 2023,Chernihiv,12138,6,48,0,480,4824,311.9051,194.83880000000002,12,0,10112821475
22 May 2023,Dnipropetrovsk,10115,5,40,14,396,4020,240.3544,175.0785,10,0,8427946964
22 May 2023,Donetsk,82943,41,279,76,1966,32964,1977.9958,1544.0386,75,2,69107258763
22 May 2023,Kharkiv,56644,28,224,16,2112,22512,1400.4934,1040.2711,52,56,47193166878
22 May 2023,Kherson,20230,10,80,7,798,8040,468.0412,330.821,19,1,16854702455
22 May 2023,Luhansk,6069,3,24,2,116,2412,147.5529,114.1275,6,0,5057602210
22 May 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,2,0,1685470246
22 May 2023,Sumy,28322,14,112,7,1118,11256,714.4077,485.9139,28,0,23596583440
22 May 2023,Zaporizhia,34391,17,136,4,1112,13668,809.3916,609.4806,25,100,28652994177
23 April 2023,Chernihiv,2023,1,8,0,80,804,52.3344,33.2886,1,0,1683052552
23 April 2023,Dnipropetrovsk,4046,2,16,7,158,1608,95.2066,69.0241,3,0,3366105104
23 April 2023,Donetsk,115311,57,379,109,2576,45828,2749.2637,2144.9964,82,71,95957465999
23 April 2023,Kharkiv,26299,13,104,2,916,10452,649.3358000000001,486.7534,15,23,21881488602
23 April 2023,Kherson,34391,17,131,23,1252,13668,795.9031,561.1775,19,4,28615504230
23 April 2023,Luhansk,8092,4,32,1,258,3216,196.83350000000002,152.1609,5,14,6732210207
23 April 2023,Mykolaiv,2023,1,1,8,18,804,46.9672,32.0183,3,0,1683052552
23 April 2023,Sumy,8092,4,32,0,320,3216,205.1396,137.4951,4,0,6732210207
23 April 2023,Zaporizhia,28322,14,105,9,996,11256,666.3275,503.9549,16,26,23564541159
23 February 2023,Chernihiv,10115,5,40,0,400,4020,260.9771,162.26659999999998,10,0,8388001299
23 February 2023,Crimea,2023,1,3,0,30,804,44.8345,33.9616,2,0,1677600259
23 February 2023,Dnipropetrovsk,10115,5,40,0,400,4020,237.9863,173.1432,10,0,8388001297
23 February 2023,Donetsk,137564,68,488,106,3204,54672,3284.8506,2563.915,116,77,114084095561
23 February 2023,Kharkiv,56644,28,224,23,2110,22512,1403.4047,1033.6825000000001,48,28,46983044318
23 February 2023,Kherson,40460,20,160,7,1598,16080,936.7456,661.8159,37,1,33552005198
23 February 2023,Kyiv City,2023,1,1,8,18,804,50.4496,30.5224,1,0,1677600260
23 February 2023,Luhansk,18207,9,65,13,348,7236,442.7554,342.5724,18,139,15099008829
23 February 2023,Mykolaiv,4046,2,16,0,160,1608,93.58,63.5681,4,0,3355200518
23 February 2023,Sumy,26299,13,104,0,1040,10452,666.2359,450.9851,26,0,21808803380
23 February 2023,Zaporizhia,44506,22,169,8,1698,17688,1048.2841,789.2216,43,0,36907205720
23 January 2023,Chernihiv,4046,2,16,0,160,1608,104.6191,66.3245,4,0,3350383934
23 January 2023,Dnipropetrovsk,4046,2,16,0,160,1608,95.4051,69.3588,4,0,3350383934
23 January 2023,Donetsk,93058,46,305,98,1942,36984,2221.7825,1736.5901,82,13,77064288937
23 January 2023,Kharkiv,50575,25,200,8,1936,20100,1248.5847,930.3633,47,20,41891263016
23 January 2023,Kherson,10115,5,26,16,213,4020,233.4236,164.13400000000001,6,2,8377172831
23 January 2023,Luhansk,20230,10,73,12,490,8040,491.7312,380.9794,19,15,16753132661
23 January 2023,Sumy,36414,18,144,14,1436,14472,927.3981,616.8881,36,2,30153455406
23 January 2023,Zaporizhia,46529,23,184,1,1778,18492,1095.3571,828.9915,30,0,38530021737
23 June 2023,Chernihiv,8092,4,32,0,320,3216,208.7298,131.4294,8,0,6751519876
23 June 2023,Dnipropetrovsk,6069,3,17,15,176,2412,143.6492,103.8895,6,0,5063639907
23 June 2023,Donetsk,119357,59,370,134,2952,47436,2847.1385,2221.9214,107,316,99592214832
23 June 2023,Kharkiv,58667,29,232,10,2132,23316,1453.1622,1078.7797,58,30,48949731473
23 June 2023,Kherson,46529,25,170,23,1714,18492,1075.1644,762.5353,45,3,38821856688
23 June 2023,Khmelnytskyi,2023,1,8,0,80,804,49.4128,26.998,3,0,1687879969
23 June 2023,Luhansk,8092,4,32,3,134,3216,196.13400000000001,152.5518,8,33,6753349649
23 June 2023,Sumy,18207,9,72,0,720,7236,462.2085,309.47339999999997,18,0,15190919721
23 June 2023,Zaporizhia,48552,24,185,32,1666,19296,1143.0153,862.5032,46,87,40509119270
23 March 2023,Chernihiv,10115,5,40,0,400,4020,260.1017,162.96970000000002,10,0,8400130569
23 March 2023,Dnipropetrovsk,6069,3,24,7,238,2412,142.9599,103.6644,5,0,5040078340
23 March 2023,Donetsk,127449,65,447,133,2416,50652,3039.7888,2372.8661,108,8,105853025417
23 March 2023,Kharkiv,50575,25,200,9,1874,20100,1251.3979,928.6623,48,25,42001247372
23 March 2023,Kherson,34391,18,122,23,1234,13668,795.3546,558.885,33,1,28571961236
23 March 2023,Luhansk,24276,12,75,30,402,9648,591.0725,456.712,24,24,20166385093
23 March 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,2,0,1680026113
23 March 2023,Odesa,2023,1,1,8,18,804,46.4639,30.7386,3,0,1680026112
23 March 2023,Sumy,14161,7,56,0,560,5628,360.5602,239.8822,14,0,11760182794
23 March 2023,Zaporizhia,46529,23,173,11,1588,18492,1094.2481,827.7418,46,0,38650301755
23 May 2023,Chernihiv,8092,4,32,7,318,3216,208.5081,128.9441,8,1,6741880984
23 May 2023,Donetsk,111265,56,391,83,3228,44220,2651.5208000000002,2068.4892,100,57,92705629423
23 May 2023,Kharkiv,58667,29,232,3,2134,23316,1452.2178,1079.2813,58,13,48878637132
23 May 2023,Kherson,18207,9,72,7,718,7236,421.0657,297.0393,16,1,15169827949
23 May 2023,Luhansk,8092,4,25,11,72,3216,196.5652,152.5072,7,21,6741880983
23 May 2023,Mykolaiv,2023,1,1,8,18,804,46.9672,32.0183,3,0,1685470247
23 May 2023,Sumy,18207,9,72,0,720,7236,460.7172,311.3126,18,0,15169232214
23 May 2023,Zaporizhia,18207,9,72,3,534,7236,428.4945,324.6328,18,50,15169827950
24 April 2023,Chernihiv,4046,2,16,0,160,1608,104.4115,65.21780000000001,4,0,3366105104
24 April 2023,Crimea,2023,1,8,1,18,804,44.6121,33.5244,1,0,1687280462
24 April 2023,Dnipropetrovsk,4046,2,16,0,160,1608,95.2066,69.0241,3,0,3366105104
24 April 2023,Donetsk,111265,56,384,89,2786,44220,2652.1655,2069.2733,96,328,92580528337
24 April 2023,Kharkiv,36414,18,137,9,1316,14472,900.5707,670.9951,37,11,30294945937
24 April 2023,Kherson,16184,8,57,15,576,6432,374.7269,263.03700000000003,12,0,13464420416
24 April 2023,Luhansk,12138,6,41,13,108,4824,293.916,229.6444,11,64,10103731585
24 April 2023,Mykolaiv,2023,1,1,8,18,804,46.9672,32.0183,1,0,1683052552
24 April 2023,Sumy,28322,14,112,0,1120,11256,720.3701,481.7455,28,0,23562735728
24 April 2023,Zaporizhia,40460,20,160,16,1472,16080,952.5316,721.4296,26,60,33661051041
24 February 2023,Chernihiv,8092,4,32,0,320,3216,208.6834,129.8063,8,0,6710401044
24 February 2023,Donetsk,89012,44,289,100,1226,35376,2125.3874,1660.5194999999999,78,1,73833738275
24 February 2023,Kharkiv,48552,24,192,1,1858,19296,1200.9283,893.8646,48,0,40263611155
24 February 2023,Kherson,16184,8,57,9,516,6432,374.79200000000003,266.02,15,0,13421408579
24 February 2023,Luhansk,18207,9,65,15,224,7236,443.0965,342.5536,17,0,15105049479
24 February 2023,Sumy,20230,10,80,7,798,8040,511.3196,347.4488,18,0,16776002608
24 February 2023,Zaporizhia,16184,9,64,1,578,6432,380.8824,286.3586,14,10,13422613471
24 January 2023,Chernihiv,10115,5,40,0,400,4020,260.9151,162.7319,10,0,8375959835
24 January 2023,Crimea,2023,1,1,0,10,804,44.9502,34.1017,1,0,1675191967
24 January 2023,Dnipropetrovsk,2023,1,8,0,80,804,47.5712,34.3964,2,0,1675191967
24 January 2023,Donetsk,123403,62,418,90,3073,49044,2942.0311,2296.3978,109,20,102194594433
24 January 2023,Kharkiv,42483,21,168,18,1428,16884,1050.1348,781.5462,40,60,35182046092
24 January 2023,Kherson,28322,14,105,8,1058,11256,657.0448,466.5314,27,0,23453294034
24 January 2023,Luhansk,16184,8,57,11,392,6432,393.6553,304.6826,15,37,13401535735
24 January 2023,Sumy,42483,21,168,0,1680,16884,1079.4417,720.6329000000001,42,0,35179031307
24 January 2023,Zaporizhia,46529,23,180,23,1679,18492,1093.0465,829.4217,34,0,38543273574
24 June 2023,Chernihiv,10115,5,40,0,400,4020,260.9224,161.9032,9,0,8442486855
24 June 2023,Dnipropetrovsk,12138,6,48,14,476,4824,287.8707,209.43,8,1,10130984223
24 June 2023,Donetsk,119357,59,346,168,2980,47436,2847.754,2222.7699,82,343,99627889554
24 June 2023,Kharkiv,34391,17,136,4,1112,13668,852.3145,629.9858,20,12,28704455302
24 June 2023,Kherson,26299,13,97,10,854,10452,607.5421,427.3027,16,0,21951060792
24 June 2023,Kirovograd,2023,1,8,0,80,804,48.5153,32.2545,3,0,1688497370
24 June 2023,Kyiv City,4046,2,9,15,96,1608,100.87629999999999,60.976200000000006,3,5,3376994739
24 June 2023,Luhansk,8092,4,18,17,134,3216,196.39589999999998,152.3639,7,52,6755179421
24 June 2023,Mykolaiv,4046,2,9,8,98,1608,93.58,63.5681,5,0,3376994741
24 June 2023,Odesa,2023,1,8,0,80,804,46.4639,30.7386,2,0,1688497370
24 June 2023,Sumy,20230,10,80,1,738,8040,514.823,345.2712,15,0,16885568680
24 June 2023,Vinnytsia,2023,1,1,8,18,804,49.2296,28.4659,3,0,1688497370
24 June 2023,Zaporizhia,40460,20,139,41,1224,16080,951.8637,720.1127,27,171,33771732322
24 March 2023,Chernihiv,2023,1,8,0,80,804,52.3204,33.1191,2,0,1680026114
24 March 2023,Dnipropetrovsk,2023,1,8,0,80,804,47.9093,33.3933,1,0,1680026112
24 March 2023,Donetsk,103173,51,317,135,1784,41004,2462.7429,1925.086,88,5,85712709767
24 March 2023,Kharkiv,42483,21,168,5,1370,16884,1050.7466,782.3718,42,10,35295043988
24 March 2023,Kherson,18207,9,58,23,594,7236,419.717,293.7577,17,1,15129898766
24 March 2023,Luhansk,18207,9,58,22,224,7236,442.8573,342.4275,18,0,15141982760
24 March 2023,Sumy,22253,11,88,14,876,8844,562.9226,378.69870000000003,17,2,18480287243
24 March 2023,Zaporizhia,28322,14,105,8,1058,11256,666.5662,505.8377,28,0,23522191333
24 May 2023,Chernihiv,6069,3,24,0,240,2412,156.088,96.8986,3,0,5056410738
24 May 2023,Dnipropetrovsk,4046,2,16,0,160,1608,95.2066,69.0241,3,0,3370940493
24 May 2023,Donetsk,99127,49,350,92,2548,39396,2367.9402,1847.0365,67,164,82591020736
24 May 2023,Kharkiv,42483,21,168,1,1618,16884,1051.1023,783.5658,23,23,35394875167
24 May 2023,Kherson,24276,12,96,14,956,9648,561.9277,396.1727,13,0,20226238686
24 May 2023,Luhansk,10115,6,40,10,212,4020,246.5104,190.2547,7,48,8427946964
24 May 2023,Sumy,18207,9,72,7,718,7236,459.9601,312.593,11,0,15169232215
24 May 2023,Zaporizhia,30345,16,113,9,1076,12060,714.1267,539.1219,18,22,25282053690
25 April 2023,Chernihiv,2023,1,8,0,80,804,52.2583,32.8443,2,0,1683052553
25 April 2023,Dnipropetrovsk,4046,2,16,7,158,1608,95.2066,69.0241,2,0,3366105106
25 April 2023,Donetsk,113288,56,385,92,2682,45024,2700.3011,2107.6238,102,401,94270802622
25 April 2023,Kharkiv,38437,19,152,12,1208,15276,950.2561000000001,708.6029,37,32,31981609360
25 April 2023,Kherson,24276,12,96,9,834,9648,561.282,396.4001,23,0,20198436062
25 April 2023,Luhansk,14161,8,56,7,126,5628,344.1148,266.5749,13,33,11790394998
25 April 2023,Sumy,16184,8,64,0,640,6432,411.2594,275.8639,16,0,13464420423
25 April 2023,Zaporizhia,24276,12,89,9,773,9648,570.8873,431.31010000000003,22,5,20198436067
25 February 2023,Chernihiv,2023,1,8,0,80,804,52.3204,33.1191,2,0,1678206753
25 February 2023,Dnipropetrovsk,8092,4,32,0,320,3216,190.7108,140.095,6,0,6712827012
25 February 2023,Donetsk,125426,63,447,107,2660,49848,2994.8447,2336.021,98,65,104055401073
25 February 2023,Kharkiv,36414,18,144,4,1192,14472,899.3333,672.3246,35,21,30207721551
25 February 2023,Kherson,34391,17,136,21,1354,13668,797.3589,566.1788,22,2,28529514801
25 February 2023,Luhansk,24276,12,82,25,278,9648,589.5141,457.701,22,112,20140874631
25 February 2023,Mykolaiv,4046,2,16,0,160,1608,93.3461,63.297399999999996,3,0,3356413506
25 February 2023,Sumy,12138,6,48,0,480,4824,307.2789,207.1036,12,0,10069240518
25 February 2023,Volyn,2023,1,8,1,18,804,51.6764,24.2783,2,1,1678206756
25 February 2023,Zaporizhia,30345,15,120,1,1138,12060,714.2918,541.151,25,0,25173101295
25 January 2023,Chernihiv,8092,4,32,0,320,3216,209.1056,131.584,8,0,6700767868
25 January 2023,Crimea,2023,1,6,8,68,804,44.9502,34.1017,1,0,1675191966
25 January 2023,Dnipropetrovsk,6069,3,24,0,240,2412,144.0534,106.0316,5,0,5025575900
25 January 2023,Donetsk,123403,62,404,149,3442,49044,2945.1098,2297.1793,90,7,102187922969
25 January 2023,Kharkiv,38437,19,152,0,1520,15276,949.3078,709.1556,31,0,31844933388
25 January 2023,Kherson,24276,13,89,22,894,9648,562.155,398.5061,20,2,20102910100
25 January 2023,Luhansk,14161,7,42,17,374,5628,343.7933,266.9453,12,0,11726950264
25 January 2023,Mykolaiv,4046,2,9,8,98,1608,93.57159999999999,64.25450000000001,3,0,3350383933
25 January 2023,Sumy,10115,5,40,0,400,4020,257.9715,169.9827,10,0,8375959835
25 January 2023,Zaporizhia,40460,21,146,24,1412,16080,952.4558000000001,718.363,28,1,33504445834
25 June 2023,Chernihiv,6069,3,24,0,240,2412,156.8501,98.33340000000001,4,0,5065492113
25 June 2023,Dnipropetrovsk,4046,2,16,0,160,1608,96.03049999999999,69.435,2,0,3376994741
25 June 2023,Donetsk,101150,50,323,107,2572,40200,2414.968,1883.4383,75,307,84428438355
25 June 2023,Kharkiv,62713,31,248,2,2356,24924,1554.6009,1154.5886,34,10,52344013466
25 June 2023,Kherson,24276,12,96,23,830,9648,561.1331,396.0501,13,1,20262563416
25 June 2023,Luhansk,10115,5,33,4,82,4020,245.6181,191.4477,7,30,8443676792
25 June 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,1,0,1688497371
25 June 2023,Sumy,28322,14,112,7,1118,11256,717.4001,483.6743,21,1,23638963193
25 June 2023,Zaporizhia,32368,16,120,34,1108,12864,761.4842,576.8765000000001,23,54,27017147869
25 March 2023,Chernihiv,6069,3,24,0,240,2412,156.6647,97.8449,6,0,5041861917
25 March 2023,Dnipropetrovsk,6069,3,24,0,240,2412,143.18169999999998,105.4802,5,0,5041861917
25 March 2023,Donetsk,111265,55,363,134,2162,44220,2655.4043,2075.3686,85,66,92501932687
25 March 2023,Kharkiv,44506,22,169,26,1446,17688,1101.0319,815.3053,44,43,36977891412
25 March 2023,Kherson,20230,10,80,7,798,8040,467.8568,329.1265,10,0,16806206399
25 March 2023,Luhansk,18207,9,58,22,224,7236,442.8892,343.062,17,59,15138297787
25 March 2023,Sumy,24276,12,96,0,960,9648,618.7808,411.1807,24,0,20167447677
25 March 2023,Zaporizhia,32368,16,128,1,1218,12864,761.6438,576.4744000000001,22,20,26889930238
25 May 2023,Chernihiv,12138,6,48,0,480,4824,313.0627,195.8531,12,0,10112821479
25 May 2023,Chernivtsi,4046,2,9,8,98,1608,96.9564,53.9011,3,0,3370940494
25 May 2023,Crimea,10115,5,40,5,90,4020,226.9855,171.9178,9,0,8429734178
25 May 2023,Dnipropetrovsk,4046,2,16,0,160,1608,95.2066,69.0241,3,0,3370940493
25 May 2023,Donetsk,91035,45,296,94,2532,36180,2173.4578,1696.5869,70,41,75849735509
25 May 2023,Ivano-Frankivsk,2023,1,1,8,18,804,48.9215,24.7097,3,0,1685470247
25 May 2023,Kharkiv,44506,22,162,27,1386,17688,1098.9142,816.6752,41,1,37080345421
25 May 2023,Kherson,32368,16,128,0,1280,12864,749.8202,529.7282,24,0,26968119678
25 May 2023,Khmelnytskyi,2023,1,1,8,18,804,49.4128,26.998,3,0,1685470247
25 May 2023,Kyiv City,4046,2,2,16,36,1608,100.8992,61.0448,4,0,3370940494
25 May 2023,Luhansk,14161,7,56,8,496,5628,344.6797,266.141,13,2,11798291722
25 May 2023,Lviv,2023,1,1,8,18,804,49.8407,24.0305,3,0,1685470247
25 May 2023,Mykolaiv,2023,1,1,8,18,804,46.9672,32.0183,3,0,1685470247
25 May 2023,Odesa,2023,1,1,8,18,804,46.4639,30.7386,3,0,1685470247
25 May 2023,Sumy,16184,8,64,0,640,6432,409.7575,276.3572,16,0,13483761971
25 May 2023,Zaporizhia,40460,20,153,10,1414,16080,951.4266,719.1443,24,60,33710000663
26 April 2023,Chernihiv,18207,9,72,0,720,7236,470.2982,294.13890000000004,9,0,15147472979
26 April 2023,Dnipropetrovsk,6069,3,24,0,240,2412,143.57479999999998,104.6825,6,0,5049157659
26 April 2023,Donetsk,141610,70,469,169,3293,56280,3378.1186000000002,2636.8129,91,225,117828122115
26 April 2023,Kharkiv,28322,14,112,10,932,11256,699.5773,520.4111,16,17,23568152024
26 April 2023,Kherson,44506,24,156,45,1515,17688,1030.0841,728.4379,28,16,37033746346
26 April 2023,Kyiv City,2023,1,1,8,18,804,50.4496,30.5224,1,0,1683052553
26 April 2023,Luhansk,10115,6,33,11,152,4020,245.24290000000002,191.6154,10,37,8417068188
26 April 2023,Mykolaiv,2023,1,1,8,18,804,47.4072,32.4387,2,0,1683052553
26 April 2023,Sumy,24276,13,89,22,894,9648,618.6146,412.23109999999997,14,0,20196630638
26 April 2023,Zaporizhia,44506,22,176,7,1758,17688,1048.0491,790.6859000000001,24,2,37027156169
26 February 2023,Chernihiv,4046,2,16,0,160,1608,104.0985,63.8143,3,0,3356413507
26 February 2023,Dnipropetrovsk,6069,3,24,0,240,2412,142.97629999999998,103.7552,4,0,5034620259
26 February 2023,Donetsk,111265,55,384,88,2344,44220,2656.7092,2074.5695,103,67,92308552218
26 February 2023,Kharkiv,44506,22,176,4,1512,17688,1098.4826,822.7781,36,40,36920548577
26 February 2023,Kherson,36414,18,144,7,1438,14472,842.9278,593.4632,18,0,30207721560
26 February 2023,Luhansk,20230,10,80,9,242,8040,491.5362,381.1093,20,80,16784461121
26 February 2023,Mykolaiv,4046,2,16,1,98,1608,93.723,64.4092,3,0,3357011906
26 February 2023,Sumy,20230,10,80,0,800,8040,511.9272,345.0517,18,0,16782067532
26 February 2023,Zaporizhia,24276,12,96,1,898,9648,571.2087,432.4304,24,0,20138481042
26 January 2023,Cherkasy,2023,1,1,8,18,804,49.4285,32.0621,3,0,1675191966
26 January 2023,Chernihiv,4046,2,16,0,160,1608,104.3848,64.2084,4,0,3350383936
