Año,Mes,Nacionalidad,Codigo Iso 3166,Femenino,Masculino,Indefinido,Total,State
2015,Octubre,Venezuela,862,0,2,,2,Quindío
2015,Octubre,Venezuela,862,6590,7158,,13748,Not Available
2015,Octubre,Venezuela,862,1,7,,8,Risaralda
2015,Octubre,Venezuela,862,2566,2325,,4891,Antioquia
2015,Octubre,Venezuela,862,26,50,,76,Vichada
2015,Octubre,Venezuela,862,46,92,,138,Apure
2015,Octubre,Venezuela,862,11,19,,30,Santander
2015,Octubre,Venezuela,862,1620,1959,,3579,Norte de Santander
2015,Octubre,Venezuela,862,154,152,,306,Norte de Santander
2015,Octubre,Venezuela,862,1,2,,3,Chocó
2015,Octubre,Venezuela,862,4,5,,9,"No Aplica,No Aplica"
2015,Noviembre,Venezuela,862,2,3,,5,Amazonas
2015,Noviembre,Venezuela,862,2,3,,5,Sucumbíos
2015,Noviembre,Venezuela,862,252,394,,646,Nariño
2015,Noviembre,Venezuela,862,0,3,,3,Nariño
2015,Noviembre,Venezuela,862,5,6,,11,Bolívar
2015,Noviembre,Venezuela,862,629,512,,1141,Bolívar
2015,Noviembre,Venezuela,862,71,121,,192,Atlántico
2015,Noviembre,Venezuela,862,0,1,,1,Magdalena
2015,Noviembre,Venezuela,862,182,271,,453,La Guajira
2015,Noviembre,Venezuela,862,5,3,,8,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2015,Noviembre,Venezuela,862,57,78,,135,Valle del Cauca
2015,Noviembre,Venezuela,862,36,54,,90,Guainía
2015,Noviembre,Venezuela,862,6319,7231,,13550,Not Available
2015,Noviembre,Venezuela,862,4,12,,16,Risaralda
2015,Noviembre,Venezuela,862,2086,2054,,4140,Antioquia
2015,Noviembre,Venezuela,862,59,99,,158,Vichada
2015,Noviembre,Venezuela,862,40,63,,103,Apure
2015,Noviembre,Venezuela,862,9,15,,24,Santander
2015,Noviembre,Venezuela,862,2270,2646,,4916,Norte de Santander
2015,Noviembre,Venezuela,862,185,206,,391,Norte de Santander
2015,Noviembre,Venezuela,862,0,1,,1,Chocó
2015,Noviembre,Venezuela,862,1,1,,2,"No Aplica,No Aplica"
2015,Diciembre,Venezuela,862,1,1,,2,Amazonas
2015,Diciembre,Venezuela,862,3,4,,7,Sucumbíos
2015,Diciembre,Venezuela,862,361,600,,961,Nariño
2015,Diciembre,Venezuela,862,10,20,,30,Bolívar
2015,Diciembre,Venezuela,862,613,512,,1125,Bolívar
2015,Diciembre,Venezuela,862,86,125,,211,Atlántico
2015,Diciembre,Venezuela,862,0,4,,4,Atlántico
2015,Diciembre,Venezuela,862,0,6,,6,Magdalena
2015,Diciembre,Venezuela,862,206,301,,507,La Guajira
2015,Diciembre,Venezuela,862,9,13,,22,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2015,Diciembre,Venezuela,862,63,94,,157,Valle del Cauca
2015,Diciembre,Venezuela,862,47,44,,91,Guainía
2015,Diciembre,Venezuela,862,4,3,,7,Quindío
2015,Diciembre,Venezuela,862,6471,6519,,12990,Not Available
2015,Diciembre,Venezuela,862,5,9,,14,Risaralda
2015,Diciembre,Venezuela,862,2168,1854,,4022,Antioquia
2015,Diciembre,Venezuela,862,49,73,,122,Vichada
2015,Diciembre,Venezuela,862,61,144,,205,Apure
2015,Diciembre,Venezuela,862,26,28,,54,Santander
2015,Diciembre,Venezuela,862,2793,2993,,5786,Norte de Santander
2015,Diciembre,Venezuela,862,334,388,,722,Norte de Santander
2015,Diciembre,Venezuela,862,0,1,,1,"No Aplica,No Aplica"
2016,Enero,Venezuela,862,0,2,,2,Amazonas
2016,Enero,Venezuela,862,2,5,,7,Sucumbíos
2016,Enero,Venezuela,862,346,493,,839,Nariño
2016,Enero,Venezuela,862,1,0,,1,Nariño
2016,Enero,Venezuela,862,6,28,,34,Bolívar
2016,Enero,Venezuela,862,161,230,,391,Bolívar
2016,Enero,Venezuela,862,86,140,,226,Atlántico
2016,Enero,Venezuela,862,1,6,,7,Magdalena
2016,Enero,Venezuela,862,221,362,,583,La Guajira
2016,Enero,Venezuela,862,3,6,,9,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2016,Enero,Venezuela,862,132,149,,281,Valle del Cauca
2016,Enero,Venezuela,862,33,29,,62,Guainía
2016,Enero,Venezuela,862,2,0,,2,Quindío
2016,Enero,Venezuela,862,5897,6188,,12085,Not Available
2016,Enero,Venezuela,862,14,15,,29,Risaralda
2016,Enero,Venezuela,862,976,999,,1975,Antioquia
2016,Enero,Venezuela,862,32,80,,112,Vichada
2016,Enero,Venezuela,862,41,77,,118,Apure
2016,Enero,Venezuela,862,16,16,,32,Santander
2016,Enero,Venezuela,862,2472,2962,,5434,Norte de Santander
2016,Enero,Venezuela,862,265,316,,581,Norte de Santander
2016,Enero,Venezuela,862,0,5,,5,Chocó
2016,Enero,Venezuela,862,5,7,,12,"No Aplica,No Aplica"
2016,Febrero,Venezuela,862,2,2,,4,Amazonas
2016,Febrero,Venezuela,862,2,4,,6,Sucumbíos
2016,Febrero,Venezuela,862,262,404,,666,Nariño
2016,Febrero,Venezuela,862,2,10,,12,Bolívar
2016,Febrero,Venezuela,862,76,125,,201,Bolívar
2016,Febrero,Venezuela,862,53,161,,214,Atlántico
2016,Febrero,Venezuela,862,1,0,,1,Magdalena
2016,Febrero,Venezuela,862,261,420,,681,La Guajira
2016,Febrero,Venezuela,862,0,8,,8,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2016,Febrero,Venezuela,862,63,90,,153,Valle del Cauca
2016,Febrero,Venezuela,862,45,46,,91,Guainía
2016,Febrero,Venezuela,862,1,0,,1,Quindío
2016,Febrero,Venezuela,862,4184,5209,,9393,Not Available
2016,Febrero,Venezuela,862,2,3,,5,Risaralda
2016,Febrero,Venezuela,862,681,818,,1499,Antioquia
2016,Febrero,Venezuela,862,64,100,,164,Vichada
2016,Febrero,Venezuela,862,35,44,,79,Apure
2016,Febrero,Venezuela,862,3,2,,5,Santander
2016,Febrero,Venezuela,862,1682,2153,,3835,Norte de Santander
2016,Febrero,Venezuela,862,208,227,,435,Norte de Santander
2016,Febrero,Venezuela,862,5,9,,14,"No Aplica,No Aplica"
2016,Marzo,Venezuela,862,1,2,,3,Amazonas
2016,Marzo,Venezuela,862,3,1,,4,Sucumbíos
2016,Marzo,Venezuela,862,230,411,,641,Nariño
2016,Marzo,Venezuela,862,0,4,,4,Bolívar
2016,Marzo,Venezuela,862,84,102,,186,Bolívar
2016,Marzo,Venezuela,862,57,102,,159,Atlántico
2016,Marzo,Venezuela,862,0,11,,11,Magdalena
2016,Marzo,Venezuela,862,402,563,,965,La Guajira
2016,Marzo,Venezuela,862,2,3,,5,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2016,Marzo,Venezuela,862,38,58,,96,Valle del Cauca
2016,Marzo,Venezuela,862,51,59,,110,Guainía
2016,Marzo,Venezuela,862,1,5,,6,Quindío
2016,Marzo,Venezuela,862,5012,5671,,10683,Not Available
2016,Marzo,Venezuela,862,13,17,,30,Risaralda
2016,Marzo,Venezuela,862,1002,1021,,2023,Antioquia
2016,Marzo,Venezuela,862,81,133,,214,Vichada
2016,Marzo,Venezuela,862,62,89,,151,Apure
2016,Marzo,Venezuela,862,9,13,,22,Santander
2016,Marzo,Venezuela,862,1442,1688,,3130,Norte de Santander
2016,Marzo,Venezuela,862,150,193,,343,Norte de Santander
2016,Marzo,Venezuela,862,0,2,,2,Chocó
2016,Marzo,Venezuela,862,3,1,,4,"No Aplica,No Aplica"
2016,Abril,Venezuela,862,1,3,,4,Amazonas
2016,Abril,Venezuela,862,3,4,,7,Sucumbíos
2016,Abril,Venezuela,862,182,304,,486,Nariño
2016,Abril,Venezuela,862,2,9,,11,Bolívar
2016,Abril,Venezuela,862,6,4,,10,Cesar
2016,Abril,Venezuela,862,68,108,,176,Bolívar
2016,Abril,Venezuela,862,48,141,,189,Atlántico
2016,Abril,Venezuela,862,0,5,,5,Magdalena
2016,Abril,Venezuela,862,1,0,,1,Magdalena
2016,Abril,Venezuela,862,378,597,,975,La Guajira
2016,Abril,Venezuela,862,4,6,,10,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2016,Abril,Venezuela,862,58,81,,139,Valle del Cauca
2016,Abril,Venezuela,862,31,18,,49,Guainía
2016,Abril,Venezuela,862,1,2,,3,Quindío
2016,Abril,Venezuela,862,4515,5299,,9814,Not Available
2016,Abril,Venezuela,862,5,12,,17,Risaralda
2016,Abril,Venezuela,862,659,771,,1430,Antioquia
2016,Abril,Venezuela,862,40,51,,91,Vichada
2016,Abril,Venezuela,862,51,46,,97,Apure
2016,Abril,Venezuela,862,5,9,,14,Santander
2016,Abril,Venezuela,862,1136,1428,,2564,Norte de Santander
2016,Abril,Venezuela,862,137,162,,299,Norte de Santander
2016,Abril,Venezuela,862,0,1,,1,Chocó
2016,Abril,Venezuela,862,5,5,,10,"No Aplica,No Aplica"
2021,Octubre,Venezuela,862,8,10,,18,Amazonas
2021,Octubre,Venezuela,862,21,27,,48,Nariño
2016,Mayo,Venezuela,862,1,1,,2,Amazonas
2016,Mayo,Venezuela,862,2,2,,4,Sucumbíos
2016,Mayo,Venezuela,862,167,290,,457,Nariño
2016,Mayo,Venezuela,862,3,12,,15,Bolívar
2016,Mayo,Venezuela,862,54,106,,160,Bolívar
2016,Mayo,Venezuela,862,60,109,,169,Atlántico
2016,Mayo,Venezuela,862,1,12,,13,Magdalena
2016,Mayo,Venezuela,862,0,7,,7,Magdalena
2016,Mayo,Venezuela,862,407,654,,1061,La Guajira
2016,Mayo,Venezuela,862,1,3,,4,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2016,Mayo,Venezuela,862,58,82,,140,Valle del Cauca
2016,Mayo,Venezuela,862,31,32,,63,Guainía
2016,Mayo,Venezuela,862,1,4,,5,Quindío
2016,Mayo,Venezuela,862,4514,5541,,10055,Not Available
2016,Mayo,Venezuela,862,4,12,,16,Risaralda
2016,Mayo,Venezuela,862,670,820,,1490,Antioquia
2016,Mayo,Venezuela,862,47,54,,101,Vichada
2016,Mayo,Venezuela,862,60,68,,128,Apure
2016,Mayo,Venezuela,862,7,2,,9,Santander
2016,Mayo,Venezuela,862,1343,1721,,3064,Norte de Santander
2016,Mayo,Venezuela,862,189,204,,393,Norte de Santander
2016,Mayo,Venezuela,862,5,5,,10,"No Aplica,No Aplica"
2021,Octubre,Venezuela,862,0,2,,2,Bolívar
2021,Octubre,Venezuela,862,134,110,,244,Bolívar
2016,Junio,Venezuela,862,0,2,,2,Putumayo
2016,Junio,Venezuela,862,1,0,,1,Amazonas
2016,Junio,Venezuela,862,3,3,,6,Sucumbíos
2016,Junio,Venezuela,862,174,251,,425,Nariño
2016,Junio,Venezuela,862,1,24,,25,Bolívar
2016,Junio,Venezuela,862,117,161,,278,Bolívar
2016,Junio,Venezuela,862,56,107,,163,Atlántico
2016,Junio,Venezuela,862,0,1,,1,Atlántico
2016,Junio,Venezuela,862,656,918,,1574,La Guajira
2016,Junio,Venezuela,862,0,2,,2,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2016,Junio,Venezuela,862,10,8,,18,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2016,Junio,Venezuela,862,35,72,,107,Valle del Cauca
2016,Junio,Venezuela,862,21,27,,48,Guainía
2016,Junio,Venezuela,862,2,5,,7,Quindío
2016,Junio,Venezuela,862,4657,5706,,10363,Not Available
2016,Junio,Venezuela,862,4,10,,14,Risaralda
2016,Junio,Venezuela,862,795,890,,1685,Antioquia
2016,Junio,Venezuela,862,27,42,,69,Vichada
2016,Junio,Venezuela,862,78,81,,159,Apure
2016,Junio,Venezuela,862,7,11,,18,Santander
2016,Junio,Venezuela,862,1367,1792,,3159,Norte de Santander
2016,Junio,Venezuela,862,218,195,,413,Norte de Santander
2016,Junio,Venezuela,862,8,5,,13,"No Aplica,No Aplica"
2016,Julio,Venezuela,862,1,2,,3,Amazonas
2016,Julio,Venezuela,862,0,1,,1,Sucumbíos
2016,Julio,Venezuela,862,219,305,,524,Nariño
2016,Julio,Venezuela,862,1,1,,2,Nariño
2016,Julio,Venezuela,862,2,2,,4,Bolívar
2016,Julio,Venezuela,862,144,167,,311,Bolívar
2016,Julio,Venezuela,862,70,139,,209,Atlántico
2016,Julio,Venezuela,862,1,11,,12,Magdalena
2016,Julio,Venezuela,862,2193,2807,,5000,La Guajira
2016,Julio,Venezuela,862,8,16,,24,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2016,Julio,Venezuela,862,51,76,,127,Valle del Cauca
2016,Julio,Venezuela,862,8,16,,24,Guainía
2016,Julio,Venezuela,862,3,3,,6,Quindío
2016,Julio,Venezuela,862,5779,6093,,11872,Not Available
2016,Julio,Venezuela,862,15,17,,32,Risaralda
2016,Julio,Venezuela,862,1159,1189,,2348,Antioquia
2016,Julio,Venezuela,862,29,42,,71,Vichada
2016,Julio,Venezuela,862,44,44,,88,Apure
2016,Julio,Venezuela,862,10,6,,16,Santander
2016,Julio,Venezuela,862,2336,2814,,5150,Norte de Santander
2016,Julio,Venezuela,862,314,347,,661,Norte de Santander
2016,Julio,Venezuela,862,18,22,,40,Norte de Santander
2016,Julio,Venezuela,862,4,6,,10,"No Aplica,No Aplica"
2016,Agosto,Venezuela,862,0,1,,1,Putumayo
2016,Agosto,Venezuela,862,1,2,,3,Amazonas
2016,Agosto,Venezuela,862,6,0,,6,Sucumbíos
2016,Agosto,Venezuela,862,231,397,,628,Nariño
2016,Agosto,Venezuela,862,2,12,,14,Bolívar
2016,Agosto,Venezuela,862,126,158,,284,Bolívar
2016,Agosto,Venezuela,862,106,263,,369,Atlántico
2016,Agosto,Venezuela,862,8266,8571,,16837,La Guajira
2016,Agosto,Venezuela,862,0,2,,2,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2016,Agosto,Venezuela,862,82,117,,199,Valle del Cauca
2016,Agosto,Venezuela,862,10,8,,18,Guainía
2016,Agosto,Venezuela,862,4,3,,7,Quindío
2016,Agosto,Venezuela,862,6065,6599,,12664,Not Available
2016,Agosto,Venezuela,862,9,18,,27,Risaralda
2016,Agosto,Venezuela,862,1037,1187,,2224,Antioquia
2016,Agosto,Venezuela,862,1338,1687,,3025,Vichada
2016,Agosto,Venezuela,862,5234,4829,,10063,Apure
2016,Agosto,Venezuela,862,13,10,,23,Santander
2016,Agosto,Venezuela,862,5854,6701,,12555,Norte de Santander
2016,Agosto,Venezuela,862,60,68,,128,Norte de Santander
2016,Agosto,Venezuela,862,435,439,,874,Norte de Santander
2016,Septiembre,Venezuela,862,1,5,,6,Amazonas
2016,Septiembre,Venezuela,862,5,8,,13,Sucumbíos
2016,Septiembre,Venezuela,862,334,510,,844,Nariño
2016,Septiembre,Venezuela,862,3,2,,5,Nariño
2016,Septiembre,Venezuela,862,9,8,,17,Bolívar
2016,Septiembre,Venezuela,862,128,163,,291,Bolívar
2016,Septiembre,Venezuela,862,52,194,,246,Atlántico
2016,Septiembre,Venezuela,862,0,1,,1,Magdalena
2016,Septiembre,Venezuela,862,4554,5509,,10063,La Guajira
2016,Septiembre,Venezuela,862,7,11,,18,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2016,Septiembre,Venezuela,862,85,114,,199,Valle del Cauca
2016,Septiembre,Venezuela,862,20,11,,31,Guainía
2016,Septiembre,Venezuela,862,1,1,,2,Quindío
2016,Septiembre,Venezuela,862,5746,6372,,12118,Not Available
2016,Septiembre,Venezuela,862,7,10,,17,Risaralda
2016,Septiembre,Venezuela,862,691,832,,1523,Antioquia
2016,Septiembre,Venezuela,862,1864,2352,,4216,Vichada
2016,Septiembre,Venezuela,862,5520,5448,,10968,Apure
2016,Septiembre,Venezuela,862,5,6,,11,Santander
2016,Septiembre,Venezuela,862,5829,7488,,13317,Norte de Santander
2016,Septiembre,Venezuela,862,95,75,,170,Norte de Santander
2016,Septiembre,Venezuela,862,125,135,,260,Norte de Santander
2016,Octubre,Venezuela,862,3,2,,5,Amazonas
2016,Octubre,Venezuela,862,5,6,,11,Sucumbíos
2016,Octubre,Venezuela,862,387,583,,970,Nariño
2016,Octubre,Venezuela,862,0,1,,1,Nariño
2016,Octubre,Venezuela,862,11,9,,20,Bolívar
2016,Octubre,Venezuela,862,113,206,,319,Bolívar
2016,Octubre,Venezuela,862,64,132,,196,Atlántico
2016,Octubre,Venezuela,862,0,1,,1,Magdalena
2016,Octubre,Venezuela,862,4299,5049,,9348,La Guajira
2016,Octubre,Venezuela,862,0,1,,1,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2016,Octubre,Venezuela,862,3,3,,6,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2016,Octubre,Venezuela,862,69,99,,168,Valle del Cauca
2016,Octubre,Venezuela,862,16,15,,31,Guainía
2016,Octubre,Venezuela,862,0,1,,1,Valle del Cauca
2016,Octubre,Venezuela,862,2,0,,2,Quindío
2016,Octubre,Venezuela,862,5670,6331,,12001,Not Available
2016,Octubre,Venezuela,862,9,16,,25,Risaralda
2016,Octubre,Venezuela,862,748,846,,1594,Antioquia
2016,Octubre,Venezuela,862,1381,1838,,3219,Vichada
2016,Octubre,Venezuela,862,86,103,,189,Apure
2016,Octubre,Venezuela,862,0,1,,1,Chocó
2016,Octubre,Venezuela,862,4,6,,10,Santander
2016,Octubre,Venezuela,862,6435,8145,,14580,Norte de Santander
2016,Octubre,Venezuela,862,28,26,,54,Norte de Santander
2016,Octubre,Venezuela,862,66,80,,146,Norte de Santander
2016,Octubre,Venezuela,862,1,1,,2,Chocó
2016,Noviembre,Venezuela,862,0,1,,1,Amazonas
2016,Noviembre,Venezuela,862,2,6,,8,Sucumbíos
2016,Noviembre,Venezuela,862,474,757,,1231,Nariño
2016,Noviembre,Venezuela,862,0,1,,1,Nariño
2016,Noviembre,Venezuela,862,7,11,,18,Bolívar
2016,Noviembre,Venezuela,862,131,155,,286,Bolívar
2016,Noviembre,Venezuela,862,81,145,,226,Atlántico
2016,Noviembre,Venezuela,862,0,12,,12,Magdalena
2016,Noviembre,Venezuela,862,0,1,,1,Magdalena
2016,Noviembre,Venezuela,862,4291,4986,,9277,La Guajira
2016,Noviembre,Venezuela,862,0,1,,1,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2016,Noviembre,Venezuela,862,4,4,,8,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2016,Noviembre,Venezuela,862,60,132,,192,Valle del Cauca
2016,Noviembre,Venezuela,862,42,28,,70,Guainía
2016,Noviembre,Venezuela,862,1,4,,5,Quindío
2016,Noviembre,Venezuela,862,5216,6052,,11268,Not Available
2016,Noviembre,Venezuela,862,9,14,,23,Risaralda
2016,Noviembre,Venezuela,862,751,825,,1576,Antioquia
2016,Noviembre,Venezuela,862,785,1023,,1808,Vichada
2016,Noviembre,Venezuela,862,115,152,,267,Apure
2016,Noviembre,Venezuela,862,4,16,,20,Santander
2016,Noviembre,Venezuela,862,6485,8098,,14583,Norte de Santander
2016,Noviembre,Venezuela,862,0,4,,4,Norte de Santander
2016,Noviembre,Venezuela,862,75,73,,148,Norte de Santander
2016,Diciembre,Venezuela,862,1,3,,4,Amazonas
2016,Diciembre,Venezuela,862,6,14,,20,Sucumbíos
2016,Diciembre,Venezuela,862,777,1276,,2053,Nariño
2016,Diciembre,Venezuela,862,0,1,,1,Nariño
2016,Diciembre,Venezuela,862,5,4,,9,Bolívar
2016,Diciembre,Venezuela,862,147,166,,313,Bolívar
2016,Diciembre,Venezuela,862,72,127,,199,Atlántico
2016,Diciembre,Venezuela,862,1,5,,6,Magdalena
2016,Diciembre,Venezuela,862,0,1,,1,Magdalena
2016,Diciembre,Venezuela,862,3779,3872,,7651,La Guajira
2016,Diciembre,Venezuela,862,13,13,,26,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2016,Diciembre,Venezuela,862,80,88,,168,Valle del Cauca
2016,Diciembre,Venezuela,862,38,29,,67,Guainía
2016,Diciembre,Venezuela,862,5,4,,9,Quindío
2016,Diciembre,Venezuela,862,6062,5989,,12051,Not Available
2016,Diciembre,Venezuela,862,12,16,,28,Risaralda
2016,Diciembre,Venezuela,862,870,899,,1769,Antioquia
2016,Diciembre,Venezuela,862,415,579,,994,Vichada
2016,Diciembre,Venezuela,862,115,158,,273,Apure
2016,Diciembre,Venezuela,862,7,14,,21,Santander
2016,Diciembre,Venezuela,862,8467,8374,,16841,Norte de Santander
2016,Diciembre,Venezuela,862,1,1,,2,Norte de Santander
2016,Diciembre,Venezuela,862,148,147,,295,Norte de Santander
2016,Diciembre,Venezuela,862,0,3,,3,Chocó
2017,Enero,Venezuela,862,1,4,,5,Amazonas
2017,Enero,Venezuela,862,2,6,,8,Sucumbíos
2017,Enero,Venezuela,862,722,871,,1593,Nariño
2017,Enero,Venezuela,862,0,3,,3,Nariño
2017,Enero,Venezuela,862,15,18,,33,Bolívar
2017,Enero,Venezuela,862,137,172,,309,Bolívar
2017,Enero,Venezuela,862,92,159,,251,Atlántico
2017,Enero,Venezuela,862,4058,5553,,9611,La Guajira
2017,Enero,Venezuela,862,6,9,,15,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2017,Enero,Venezuela,862,141,137,,278,Valle del Cauca
2017,Enero,Venezuela,862,48,34,,82,Guainía
2017,Enero,Venezuela,862,5,1,,6,Quindío
2017,Enero,Venezuela,862,5899,5876,,11775,Not Available
2017,Enero,Venezuela,862,10,14,,24,Risaralda
2017,Enero,Venezuela,862,642,739,,1381,Antioquia
2017,Enero,Venezuela,862,402,553,,955,Vichada
2017,Enero,Venezuela,862,109,123,,232,Apure
2017,Enero,Venezuela,862,9,5,,14,Santander
2017,Enero,Venezuela,862,8347,11657,,20004,Norte de Santander
2017,Enero,Venezuela,862,0,2,,2,Norte de Santander
2017,Enero,Venezuela,862,247,289,,536,Norte de Santander
2017,Enero,Venezuela,862,3,4,,7,Chocó
2017,Febrero,Venezuela,862,1,2,,3,Amazonas
2017,Febrero,Venezuela,862,8,5,,13,Sucumbíos
2017,Febrero,Venezuela,862,536,797,,1333,Nariño
2017,Febrero,Venezuela,862,10,6,,16,Bolívar
2017,Febrero,Venezuela,862,90,121,,211,Bolívar
2017,Febrero,Venezuela,862,70,129,,199,Atlántico
2017,Febrero,Venezuela,862,6,4,,10,Magdalena
2017,Febrero,Venezuela,862,4555,5585,,10140,La Guajira
2017,Febrero,Venezuela,862,0,1,,1,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2017,Febrero,Venezuela,862,10,6,,16,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2017,Febrero,Venezuela,862,51,68,,119,Valle del Cauca
2017,Febrero,Venezuela,862,52,43,,95,Guainía
2017,Febrero,Venezuela,862,2,2,,4,Quindío
2017,Febrero,Venezuela,862,4211,4815,,9026,Not Available
2017,Febrero,Venezuela,862,11,11,,22,Risaralda
2017,Febrero,Venezuela,862,518,651,,1169,Antioquia
2017,Febrero,Venezuela,862,515,709,,1224,Vichada
2017,Febrero,Venezuela,862,74,70,,144,Apure
2017,Febrero,Venezuela,862,3,4,,7,Santander
2017,Febrero,Venezuela,862,6725,9113,,15838,Norte de Santander
2017,Febrero,Venezuela,862,1,10,,11,Norte de Santander
2017,Febrero,Venezuela,862,154,197,,351,Norte de Santander
2017,Febrero,Venezuela,862,0,1,,1,Chocó
2017,Marzo,Venezuela,862,3,6,,9,Amazonas
2017,Marzo,Venezuela,862,3,10,,13,Sucumbíos
2017,Marzo,Venezuela,862,646,907,,1553,Nariño
2017,Marzo,Venezuela,862,12,8,,20,Bolívar
2017,Marzo,Venezuela,862,113,171,,284,Bolívar
2017,Marzo,Venezuela,862,42,134,,176,Atlántico
2017,Marzo,Venezuela,862,0,1,,1,Magdalena
2017,Marzo,Venezuela,862,4027,4875,,8902,La Guajira
2017,Marzo,Venezuela,862,4,3,,7,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2017,Marzo,Venezuela,862,87,87,,174,Valle del Cauca
2017,Marzo,Venezuela,862,159,165,,324,Guainía
2017,Marzo,Venezuela,862,3,3,,6,Quindío
2017,Marzo,Venezuela,862,4146,5199,,9345,Not Available
2017,Marzo,Venezuela,862,3,7,,10,Risaralda
2017,Marzo,Venezuela,862,540,692,,1232,Antioquia
2017,Marzo,Venezuela,862,322,483,,805,Vichada
2017,Marzo,Venezuela,862,85,122,,207,Apure
2017,Marzo,Venezuela,862,7,11,,18,Santander
2017,Marzo,Venezuela,862,6887,9246,,16133,Norte de Santander
2017,Marzo,Venezuela,862,0,4,,4,Norte de Santander
2017,Marzo,Venezuela,862,234,328,,562,Norte de Santander
2017,Marzo,Venezuela,862,2,0,,2,Chocó
2017,Abril,Venezuela,862,1,1,,2,Amazonas
2017,Abril,Venezuela,862,2,0,,2,Amazonas
2017,Abril,Venezuela,862,2,7,,9,Sucumbíos
2017,Abril,Venezuela,862,575,863,,1438,Nariño
2017,Abril,Venezuela,862,2,5,,7,Nariño
2017,Abril,Venezuela,862,14,12,,26,Bolívar
2017,Abril,Venezuela,862,8,19,,27,Cesar
2017,Abril,Venezuela,862,87,111,,198,Bolívar
2017,Abril,Venezuela,862,59,139,,198,Atlántico
2017,Abril,Venezuela,862,5099,5495,,10594,La Guajira
2017,Abril,Venezuela,862,8,6,,14,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2017,Abril,Venezuela,862,98,106,,204,Valle del Cauca
2017,Abril,Venezuela,862,104,102,,206,Guainía
2017,Abril,Venezuela,862,5,2,,7,Quindío
2017,Abril,Venezuela,862,5263,5468,,10731,Not Available
2017,Abril,Venezuela,862,5,8,,13,Risaralda
2017,Abril,Venezuela,862,702,726,,1428,Antioquia
2017,Abril,Venezuela,862,127,175,,302,Vichada
2017,Abril,Venezuela,862,108,108,,216,Apure
2017,Abril,Venezuela,862,14,18,,32,Santander
2017,Abril,Venezuela,862,7716,9758,,17474,Norte de Santander
2017,Abril,Venezuela,862,3,7,,10,Norte de Santander
2017,Abril,Venezuela,862,244,246,,490,Norte de Santander
2017,Abril,Venezuela,862,0,3,,3,Chocó
2017,Mayo,Venezuela,862,2,1,,3,Amazonas
2017,Mayo,Venezuela,862,0,1,,1,Amazonas
2017,Mayo,Venezuela,862,8,12,,20,Sucumbíos
2017,Mayo,Venezuela,862,646,854,,1500,Nariño
2017,Mayo,Venezuela,862,15,27,,42,Bolívar
2017,Mayo,Venezuela,862,0,4,,4,Cesar
2017,Mayo,Venezuela,862,118,189,,307,Bolívar
2017,Mayo,Venezuela,862,63,122,,185,Atlántico
2017,Mayo,Venezuela,862,1,8,,9,Magdalena
2017,Mayo,Venezuela,862,0,5,,5,Magdalena
2017,Mayo,Venezuela,862,5751,6660,,12411,La Guajira
2017,Mayo,Venezuela,862,4,5,,9,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2017,Mayo,Venezuela,862,63,83,,146,Valle del Cauca
2017,Mayo,Venezuela,862,10,12,,22,Guainía
2017,Mayo,Venezuela,862,0,1,,1,Quindío
2017,Mayo,Venezuela,862,4979,5742,,10721,Not Available
2017,Mayo,Venezuela,862,3,13,,16,Risaralda
2017,Mayo,Venezuela,862,542,687,,1229,Antioquia
2017,Mayo,Venezuela,862,15,20,,35,Vichada
2017,Mayo,Venezuela,862,178,182,,360,Apure
2017,Mayo,Venezuela,862,3,7,,10,Santander
2017,Mayo,Venezuela,862,7536,10260,,17796,Norte de Santander
2017,Mayo,Venezuela,862,1,2,,3,Norte de Santander
2017,Mayo,Venezuela,862,444,565,,1009,Norte de Santander
2017,Mayo,Venezuela,862,0,1,,1,Chocó
2017,Junio,Venezuela,862,3,2,,5,Amazonas
2017,Junio,Venezuela,862,1,1,,2,Amazonas
2017,Junio,Venezuela,862,8,4,,12,Sucumbíos
2017,Junio,Venezuela,862,655,933,,1588,Nariño
