INCIDENT,DATA COLLECTION,STATUS,STATE OF DISPLACEMENT,STATE CODE,LOCALITY CODE,LOCALITY OF DISPLACEMENT,LOCATION OF DISPALCEMENT,LOCATION TYPE,LOCATION CLASSIFICATION,IDPs,HHs,STATE ORIGIN,STATE CODE ORIGIN,LOCALITY CODE ORIGIN,LOCALITY ORIGIN,LOCATION OF ORIGIN,Origin GPS Longitude,Origin GPS Latitude,NATIONALITY SUDANESE,NATIONALITY NON SUDANESE,TOTAL (=IDPs),SHELTER CATEGORY: Camp,SHELTER CATEGORY: With Host Community,SHELTER CATEGORY: In Rented accomodation (paying rent),SHELTER CATEGORY: In Abandoned buildings/critical shelters/no rent,SHELTER CATEGORY: In schools or other public buildings/no rent,SHELTER CATEGORY: Gathering sites (informal settlements or open area),SHELTER CATEGORY: Unknown,TOP PRIORITY NEED,RETURN INTENTIONS
,#date+survey,,#adm1+name,#adm1+pcode,#adm2+pcode,#adm2+name,,,,#affected+idps+ind,#affected+idps+hh,#adm1+origin+name,#adm1+origin+pcode,#adm2+origin+pcode,#adm2+origin+name,,,,,,,,,,,,,,,
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Alkeliowa,Rural,Village,240,48,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,240,0,240,0,48,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Alkeliowa,Rural,Village,235,47,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods and villages,,,235,0,235,0,47,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Alnourab,Rural,Village,240,48,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods and villages,,,240,0,240,0,48,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Alnourab,Rural,Village,235,47,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,235,0,235,0,47,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Baslaan,Rural,Village,280,56,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,280,0,280,0,56,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Baslaan,Rural,Village,245,49,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,245,0,245,0,49,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Al Ghadar,Rural,Village,340,68,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,340,0,340,0,68,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Al Ghadar,Rural,Village,290,58,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,290,0,290,0,58,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,lati section 1,Rural,Village,245,49,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,245,0,245,0,49,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,lati section 1,Rural,Village,230,46,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods and villages,,,230,0,230,0,46,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Lati section 2,Rural,Village,255,51,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,255,0,255,0,51,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Lati section 2,Rural,Village,245,49,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,245,0,245,0,49,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Lati section 4,Rural,Village,265,53,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods and villages,,,265,0,265,0,53,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Lati section 4,Rural,Village,235,47,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,235,0,235,0,47,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Amantago,Rural,Village,385,77,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,385,0,385,0,77,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Amantago,Rural,Village,265,53,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,265,0,265,0,53,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Amantago,Rural,Village,245,49,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,245,0,245,0,49,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Nawa Shamal,Rural,Village,360,72,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,360,0,360,0,72,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Nawa Shamal,Rural,Village,320,64,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,320,0,320,0,64,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Nawa Shamal,Rural,Village,215,43,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,215,0,215,0,43,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Nawa Ganoub,Rural,Village,265,53,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,265,0,265,0,53,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Nawa Ganoub,Rural,Village,260,52,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,260,0,260,0,52,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Nawa Wasat,Rural,Village,285,57,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods and villages,,,285,0,285,0,57,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Nawa Wasat,Rural,Village,215,43,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,215,0,215,0,43,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Kadakol,Rural,Village,275,55,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,275,0,275,0,55,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Kadakol,Rural,Village,225,45,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,225,0,225,0,45,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Arab Haj,Rural,Village,215,43,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,215,0,215,0,43,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Arab Haj,Rural,Village,185,37,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,185,0,185,0,37,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Almugawda,Rural,Village,200,40,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,200,0,200,0,40,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17018,Al Golid,Almugawda,Rural,Village,195,39,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,195,0,195,0,39,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Salib,Rural,Village,255,51,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,255,0,255,0,51,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Salib,Rural,Village,240,48,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,240,0,240,0,48,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Agoula,Rural,Village,270,54,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,270,0,270,0,54,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Agoula,Rural,Village,255,51,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,255,0,255,0,51,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Nanary,Rural,Village,255,51,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,255,0,255,0,51,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Toldi,Rural,Village,340,68,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,340,0,340,0,68,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Toldi,Rural,Village,320,64,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,320,0,320,0,64,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Toldi,Rural,Village,210,42,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,210,0,210,0,42,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Gargoud,Rural,Village,210,42,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,210,0,210,0,42,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Handakah,Rural,Village,155,31,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods and villages,,,155,0,155,0,31,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Sadala,Rural,Village,170,34,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,170,0,170,0,34,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Artamori,Rural,Village,565,113,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,565,0,565,0,113,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Artamori,Rural,Village,530,106,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,530,0,530,0,106,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Artamori,Rural,Village,480,96,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,480,0,480,0,96,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Artamori,Rural,Village,410,82,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods and villages,,,410,0,410,0,82,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Shadda,Rural,Village,870,174,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,870,0,870,0,174,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Shadda,Rural,Village,810,162,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,810,0,810,0,162,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Shadda,Rural,Village,755,151,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,755,0,755,0,151,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Shadda,Rural,Village,710,142,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods and villages,,,710,0,710,0,142,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Alturaah,Rural,Village,625,125,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,625,0,625,0,125,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Alturaah,Rural,Village,590,118,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,590,0,590,0,118,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Alturaah,Rural,Village,515,103,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,515,0,515,0,103,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Alturaah,Rural,Village,485,97,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods and villages,,,485,0,485,0,97,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Kuka,Rural,Village,615,123,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,615,0,615,0,123,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Kuka,Rural,Village,580,116,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods and villages,,,580,0,580,0,116,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Kuka,Rural,Village,540,108,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,540,0,540,0,108,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Artmoga,Rural,Village,600,120,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,600,0,600,0,120,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Artmoga,Rural,Village,535,107,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods and villages,,,535,0,535,0,107,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Artmoga,Rural,Village,495,99,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,495,0,495,0,99,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Artmoga,Rural,Village,450,90,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods and villages,,,450,0,450,0,90,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Kajbar,Rural,Village,710,142,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,710,0,710,0,142,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Kajbar,Rural,Village,630,126,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,630,0,630,0,126,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Kajbar,Rural,Village,600,120,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,600,0,600,0,120,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Dafoei,Rural,Village,580,116,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods and villages,,,580,0,580,0,116,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Dafoei,Rural,Village,525,105,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,525,0,525,0,105,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Dafoei,Rural,Village,435,87,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods and villages,,,435,0,435,0,87,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Jugal,Rural,Village,170,34,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,170,0,170,0,34,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Kaskoga,Rural,Village,120,24,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,120,0,120,0,24,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Kabagah,Rural,Village,200,40,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,200,0,200,0,40,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Garb Samit,Rural,Village,310,62,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods and villages,,,310,0,310,0,62,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Tajab,Rural,Village,205,41,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,205,0,205,0,41,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Tajab,Rural,Village,200,40,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,200,0,200,0,40,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Ashow Wahanak,Rural,Village,320,64,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,320,0,320,0,64,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Taganan,Rural,Village,120,24,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods and villages,,,120,0,120,0,24,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Kuba,Rural,Village,125,25,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,125,0,125,0,25,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Jaddi,Rural,Village,325,65,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,325,0,325,0,65,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Masl,Rural,Village,260,52,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,260,0,260,0,52,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Saboo,Rural,Village,245,49,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,245,0,245,0,49,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Saboo,Rural,Village,245,49,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,245,0,245,0,49,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Fareeg,Rural,Village,470,94,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,470,0,470,0,94,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Fareeg,Rural,Village,390,78,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods and villages,,,390,0,390,0,78,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Fareeg,Rural,Village,320,64,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,320,0,320,0,64,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Meshikila,Rural,Village,510,102,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,510,0,510,0,102,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Meshikila,Rural,Village,420,84,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,420,0,420,0,84,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Meshikila,Rural,Village,385,77,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,385,0,385,0,77,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Ardaowan,Rural,Village,340,72,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods and villages,,,340,0,340,0,72,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Ardaowan,Rural,Village,320,64,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,320,0,320,0,64,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Ardaowan,Rural,Village,280,56,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods and villages,,,280,0,280,0,56,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Kabadi,Rural,Village,335,67,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,335,0,335,0,67,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Maseeida,Rural,Village,220,44,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods and villages,,,220,0,220,0,44,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,Northern,SD17,SD17015,Delgo,Burjah,Rural,Village,200,40,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,200,0,200,0,40,0,0,0,0,0,Food,3-Return to location of origin
