,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCIDENT,DATA COLLECTION,STATUS,STATE OF DISPLACEMENT,STATE CODE,LOCALITY CODE,LOCALITY OF DISPLACEMENT,LOCATION OF DISPALCEMENT,LOCATION TYPE,LOCATION CLASSIFICATION,IDPs,HHs,STATE ORIGIN,STATE CODE ORIGIN,LOCALITY CODE ORIGIN,LOCALITY ORIGIN,LOCATION OF ORIGIN,NATIONALITY SUDANESE,NATIONALITY NON SUDANESE,TOTAL (=IDPs),SHELTER CATEGORY: Camp,SHELTER CATEGORY: With Host Community,SHELTER CATEGORY: In Rented accomodation (paying rent),SHELTER CATEGORY: In Abandoned buildings/critical shelters/no rent,SHELTER CATEGORY: In schools or other public buildings/no rent,SHELTER CATEGORY: Gathering sites (informal settlements or open area),SHELTER CATEGORY: Unknown,total,TOP PRIORITY NEED,RETURN INTENTIONS
,#date+survey,,#adm1+name,#adm1+pcode,#adm2+pcode,#adm2+name,,,,#affected+idps+ind,#affected+idps+hh,#adm1+origin+name,#adm1+origin+pcode,#adm2+origin+pcode,#adm2+origin+name,,,,,,,,,,,,,,
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12075,Al Fashaga,Almadina 8,Urban,neighbourhood,100,20,Khartoum,SD01,SD01001,Jebel Awlia,,100,0,100,0,20,0,0,0,0,0,20,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Abu Marwa,Rural,Village,100,20,Khartoum,SD01,SD01006,Um Durman,,100,0,100,,20,0,0,0,0,0,20,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Al Azaza,Rural,Village,340,68,Khartoum,SD01,SD01006,Um Durman,,340,0,340,,68,0,0,0,0,0,68,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Al Jana Bara,Rural,Village,295,59,Khartoum,SD01,SD01006,Um Durman,,295,0,295,,59,0,0,0,0,0,59,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Al Tarya,Rural,Village,25,5,Khartoum,SD01,SD01006,Um Durman,,25,0,25,,5,0,0,0,0,0,5,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Aldomat,Rural,Village,80,16,Khartoum,SD01,SD01006,Um Durman,,80,0,80,,16,0,0,0,0,0,16,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Alkmadyb,Rural,Village,60,12,Khartoum,SD01,SD01006,Um Durman,,60,0,60,,12,0,0,0,0,0,12,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Al-Mahal village,Rural,Village,190,38,Khartoum,SD01,SD01006,Um Durman,,190,0,190,0,38,0,0,0,0,0,38,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Alsafara,Rural,Village,95,19,Khartoum,SD01,SD01006,Um Durman,,95,0,95,,19,0,0,0,0,0,19,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Jenan,Rural,Village,585,117,Khartoum,SD01,SD01006,Um Durman,,585,0,585,,117,0,0,0,0,0,117,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Kagra village,Rural,Village,460,92,Khartoum,SD01,SD01007,Khartoum,,460,0,460,0,92,0,0,0,0,0,92,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Kom alshita village,Rural,Village,340,68,Khartoum,SD01,SD01007,Khartoum,,340,0,340,0,68,0,0,0,0,0,68,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Sabrna,Rural,Village,75,15,Khartoum,SD01,SD01006,Um Durman,,75,0,75,,15,0,0,0,0,0,15,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Tagli,Rural,Village,210,42,Khartoum,SD01,SD01006,Um Durman,,210,0,210,,42,0,0,0,0,0,42,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Um Beilil,Rural,Village,450,90,Khartoum,SD01,SD01006,Um Durman,,450,0,450,,90,0,0,0,0,0,90,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Um Shogurat,Rural,Village,50,10,Khartoum,SD01,SD01006,Um Durman,,50,0,50,,10,0,0,0,0,0,10,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,UM Swani,Rural,Village,220,44,Khartoum,SD01,SD01006,Um Durman,,220,0,220,,44,0,0,0,0,0,44,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Wd alhlingi village,Rural,Village,205,41,Khartoum,SD01,SD01006,Um Durman,,205,0,205,0,41,0,0,0,0,0,41,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Wd Daeaf,Rural,Village,525,105,Khartoum,SD01,SD01006,Um Durman,,525,0,525,,105,0,0,0,0,0,105,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Wd Kabros,Rural,Village,85,17,Khartoum,SD01,SD01006,Um Durman,,85,0,85,,17,0,0,0,0,0,17,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,Zariqa albur,Rural,Village,175,35,Khartoum,SD01,SD01006,Um Durman,,175,0,175,0,35,0,0,0,0,0,35,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12082,Al Mafaza,Abu rekhim,Rural,Village,"3,000",600,Khartoum,SD01,SD01007,Khartoum,,"3,000",0,"3,000",,600,,,,,,600,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,Gedaref,SD12,SD12082,Al Mafaza,"Al Mafaza, banat",Urban,neighbourhood,"2,550",510,Khartoum,SD01,SD01007,Khartoum,,"2,550",0,"2,550",0,510,0,0,0,0,0,510,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12076,Al Qureisha,"Hai Al Qureisha, hai barbr (Al Qureisha town)",Urban,neighbourhood,"2,000",400,Khartoum,SD01,SD01007,Khartoum,,"2,000",0,"2,000",0,400,0,0,0,0,0,400,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12084,Ar Rahad,Al reifi aljanoubi,Rural,Village,655,131,Khartoum,SD01,SD01007,Khartoum,,655,0,655,0,131,0,0,0,0,0,131,Food,Move to another location
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12084,Ar Rahad,Al reifi alshmali,Rural,Village,885,177,Khartoum,SD01,SD01007,Khartoum,,885,0,885,0,177,0,0,0,0,0,177,Food,Move to another location
4/15/23,6/7/23,Updated with new information,Gedaref,SD12,SD12084,Ar Rahad,"Hai Alhuda, Hai alwahda, Hai alenqaz, Hai wd abkr, alhawata (Al Hawata town)",Urban,neighbourhood,"8,500","1,700",Khartoum,SD01,SD01007,Khartoum,,"8,500",0,"8,500",0,"1,700",0,0,0,0,0,"1,700",Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12084,Ar Rahad,Qarb alrahd,Rural,Village,215,43,Khartoum,SD01,SD01007,Khartoum,,215,0,215,0,43,0,0,0,0,0,43,Food,Move to another location
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12084,Ar Rahad,Wd alshaear,Rural,Village,"1,330",266,Khartoum,SD01,SD01007,Khartoum,,"1,330",0,"1,330",,266,0,0,0,0,0,266,Food,Move to another location
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12077,Basundah,Hai yaseen Al Jaded and Hai sareb (Baundah town),Urban,neighbourhood,"3,200",640,Khartoum,SD01,SD01001,Jebel Awlia,,"3,200",0,"3,200",0,640,0,0,0,0,0,640,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12079,Gala'a Al Nahal,"wadi alneem, simsm mohmed adam, Um adara villages",Rural,Village,"1,440",288,Khartoum,SD01,SD01007,Khartoum,,"1,440",0,"1,440",0,288,0,0,0,0,0,288,Food,Return to location of origin
4/15/23,6/7/23,New Location,Gedaref,SD12,SD12083,Galabat Ash-Shargiah,Alhamra,Rural,Village,"1,585",317,Khartoum,SD01,SD01002,Um Bada,,"1,585",0,"1,585",0,317,0,0,0,0,0,317,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Gedaref,SD12,SD12083,Galabat Ash-Shargiah,alref village,Rural,Village,"2,390",478,Khartoum,SD01,SD01005,Karrari,,"2,390",0,"2,390",0,478,0,0,0,0,0,478,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Gedaref,SD12,SD12083,Galabat Ash-Shargiah,Doka town,Urban,neighbourhood,"1,545",309,Khartoum,SD01,SD01002,Um Bada,,"1,545",0,"1,545",0,309,0,0,0,0,0,309,Food,Return to location of origin
4/15/23,6/7/23,New Location,Gedaref,SD12,SD12083,Galabat Ash-Shargiah,Gareb,Rural,Village,120,24,Khartoum,SD01,SD01002,Um Bada,,120,0,120,0,24,0,0,0,0,0,24,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Gedaref,SD12,SD12083,Galabat Ash-Shargiah,Rashid village,Rural,Village,300,60,Khartoum,SD01,SD01005,Karrari,,300,0,300,0,60,0,0,0,0,0,60,Food,Remain in the same place
4/15/23,6/7/23,New Location,Gedaref,SD12,SD12083,Galabat Ash-Shargiah,Tawarit,Rural,Village,510,102,Khartoum,SD01,SD01002,Um Bada,,510,0,510,0,102,0,0,0,0,0,102,Food,Remain in the same place
4/15/23,6/7/23,New Location,Gedaref,SD12,SD12083,Galabat Ash-Shargiah,Wd Qnaofa,Rural,Village,100,20,Khartoum,SD01,SD01002,Um Bada,,100,0,100,0,20,0,0,0,0,0,20,Food,Remain in the same place
4/15/23,6/7/23,New Location,Gedaref,SD12,SD12083,Galabat Ash-Shargiah,Wd shajra shrig,Rural,Village,105,21,Khartoum,SD01,SD01002,Um Bada,,105,0,105,0,21,0,0,0,0,0,21,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Gedaref,SD12,SD12080,Madeinat Al Gedaref,"Almaamora, Deim Elnour, Deim Sawakin, Salamat Albai,Hai Abakar Gebriel (Gedaref town)",Urban,neighbourhood,"11,500","2,300",Khartoum,SD01,SD01007,Khartoum,,"11,500",0,"11,500",0,"1,700",0,0,600,0,0,"2,300",Food,Move to another location
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12081,Wasat Al Gedaref,Ed Alteen,Rural,Village,50,10,Khartoum,SD01,SD01007,Khartoum,,50,0,50,0,10,0,0,0,0,0,10,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12081,Wasat Al Gedaref,Abu alnega,Rural,Village,105,21,Khartoum,SD01,SD01006,Um Durman,,105,0,105,0,21,0,0,0,0,0,21,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12081,Wasat Al Gedaref,Al gdmblya al tourfa,Rural,Village,900,180,Khartoum,SD01,SD01006,Um Durman,,900,0,900,0,180,0,0,0,0,0,180,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12081,Wasat Al Gedaref,Al gdmblya aljabel,Rural,Village,320,64,Khartoum,SD01,SD01007,Khartoum,,320,0,320,0,64,0,0,0,0,0,64,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12081,Wasat Al Gedaref,Doulsa Shourab,Rural,Village,35,7,Khartoum,SD01,SD01007,Khartoum,,35,0,35,0,7,0,0,0,0,0,7,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12081,Wasat Al Gedaref,Ghabesha,Rural,Village,150,30,Khartoum,SD01,SD01006,Um Durman,,150,0,150,0,30,0,0,0,0,0,30,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12081,Wasat Al Gedaref,Gharqana,Rural,Village,190,38,Khartoum,SD01,SD01006,Um Durman,,190,0,190,0,38,0,0,0,0,0,38,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12081,Wasat Al Gedaref,Um Golga,Rural,Camp,"3,235",647,Khartoum,SD01,SD01007,Khartoum,,0,"3,235","3,235",647,0,0,0,0,0,0,647,Food,Remain in the same place
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12081,Wasat Al Gedaref,Wd omer,Rural,Village,25,5,Khartoum,SD01,SD01007,Khartoum,,25,0,25,0,5,0,0,0,0,0,5,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12081,Wasat Al Gedaref,Wd sanda,Rural,Village,80,16,Khartoum,SD01,SD01006,Um Durman,,80,0,80,0,16,0,0,0,0,0,16,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Gedaref,SD12,SD12081,Wasat Al Gedaref,Wd Wdeida,Rural,Village,25,5,Khartoum,SD01,SD01006,Um Durman,,25,0,25,0,5,0,0,0,0,0,5,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11052,Halfa Aj Jadeedah,Hai al Masnea (Halfa aljadeda town),Urban,neighbourhood,"1,600",320,Khartoum,SD01,SD01003,Bahri,,"1,600",0,"1,600",0,320,0,0,0,0,0,320,Food,Remain in the same place
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11052,Halfa Aj Jadeedah,Hai alabasia (Halfa aljadeda town),Urban,neighbourhood,295,59,Khartoum,SD01,SD01006,Um Durman,,295,0,295,0,59,0,0,0,0,0,59,Food,Remain in the same place
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11052,Halfa Aj Jadeedah,Hai algafla (Halfa aljadeda town),Urban,neighbourhood,480,96,Khartoum,SD01,SD01006,Um Durman,,480,0,480,0,96,0,0,0,0,0,96,Food,Remain in the same place
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11052,Halfa Aj Jadeedah,Hai aljabl (Halfa aljadeda town),Urban,neighbourhood,150,30,Khartoum,SD01,SD01003,Bahri,,150,0,150,0,30,0,0,0,0,0,30,Food,Remain in the same place
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11052,Halfa Aj Jadeedah,Hai alomal (Halfa aljadeda town),Urban,neighbourhood,530,106,Khartoum,SD01,SD01006,Um Durman,,530,0,530,0,106,0,0,0,0,0,106,Food,Remain in the same place
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11052,Halfa Aj Jadeedah,Hai althoura (Halfa aljadeda town),Urban,neighbourhood,510,102,Khartoum,SD01,SD01003,Bahri,,510,0,510,0,102,0,0,0,0,0,102,Food,Remain in the same place
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11052,Halfa Aj Jadeedah,Hai emtdad almahalg (Halfa aljadeda town),Urban,neighbourhood,280,56,Khartoum,SD01,SD01006,Um Durman,,280,0,280,0,56,0,0,0,0,0,56,Food,Remain in the same place
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11052,Halfa Aj Jadeedah,Halfa aljadeda(town),Urban,neighbourhood,"6,000","1,200",Khartoum,SD01,SD01003,Bahri,,"6,000",0,"6,000",0,"1,200",0,0,0,0,0,"1,200",Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11052,Halfa Aj Jadeedah,Village 1,Rural,Village,"1,235",247,Khartoum,SD01,SD01003,Bahri,,"1,235",0,"1,235",0,247,0,0,0,0,0,247,Food,Remain in the same place
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11052,Halfa Aj Jadeedah,Village 11,Rural,Village,"1,530",306,Khartoum,SD01,SD01006,Um Durman,,"1,530",0,"1,530",0,306,0,0,0,0,0,306,Food,Remain in the same place
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11052,Halfa Aj Jadeedah,village 15,Rural,Village,840,168,Khartoum,SD01,SD01003,Bahri,,840,0,840,0,168,0,0,0,0,0,168,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11052,Halfa Aj Jadeedah,Village 21,Rural,Village,510,102,Khartoum,SD01,SD01006,Um Durman,,510,0,510,0,102,0,0,0,0,0,102,Food,Remain in the same place
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,abw khamsa (kassala town),Urban,neighbourhood,400,80,Khartoum,SD01,SD01006,Um Durman,,400,0,400,0,60,20,0,0,0,0,80,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Al-Kara (kassala town),Urban,neighbourhood,285,57,Khartoum,SD01,SD01006,Um Durman,,285,0,285,0,49,8,0,0,0,0,57,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,hai al inqaz (kassala town),Urban,neighbourhood,35,7,Khartoum,SD01,SD01006,Um Durman,,35,0,35,0,4,3,0,0,0,0,7,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alamarganya (kassala town),Urban,neighbourhood,990,198,Khartoum,SD01,SD01006,Um Durman,,990,0,990,0,83,115,0,0,0,0,198,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alamria (kassala town),Urban,neighbourhood,480,96,Khartoum,SD01,SD01007,Khartoum,,480,0,480,0,35,61,0,0,0,0,96,Food,Move to another location
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alarab (kassala town),Urban,neighbourhood,"1,600",320,Khartoum,SD01,SD01006,Um Durman,,"1,600",0,"1,600",0,173,147,0,0,0,0,320,Food,Move to another location
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai Alhalnga wast (kassala town),Urban,neighbourhood,935,187,Khartoum,SD01,SD01003,Bahri,,935,0,935,0,82,105,0,0,0,0,187,Food,Remain in the same place
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai aljesir (kassala town),Urban,neighbourhood,35,7,Khartoum,SD01,SD01004,Sharg An Neel,,35,0,35,0,4,3,0,0,0,0,7,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alkhatmia (kassala town),Urban,neighbourhood,"1,550",310,Khartoum,SD01,SD01006,Um Durman,,"1,550",0,"1,550",0,176,134,0,0,0,0,310,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alkhatmia aljadeda (kassala town),Urban,neighbourhood,455,91,Khartoum,SD01,SD01003,Bahri,,455,0,455,0,23,68,0,0,0,0,91,Food,Remain in the same place
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alkmayn (kassala town),Urban,neighbourhood,130,26,Khartoum,SD01,SD01002,Um Bada,,130,0,130,0,16,10,0,0,0,0,26,Food,Move to another location
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alkrmta (kassala town),Urban,neighbourhood,"1,000",200,Khartoum,SD01,SD01005,Karrari,,"1,000",0,"1,000",0,107,93,0,0,0,0,200,Food,Move to another location
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai almorbat (kassala town),Urban,neighbourhood,405,81,Khartoum,SD01,SD01006,Um Durman,,405,0,405,0,32,49,0,0,0,0,81,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai almurqanya Shmal (kassala town),Urban,neighbourhood,185,37,Khartoum,SD01,SD01006,Um Durman,,185,0,185,0,17,20,0,0,0,0,37,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alnour (kassala town),Urban,neighbourhood,120,24,Khartoum,SD01,SD01006,Um Durman,,120,0,120,0,11,13,0,0,0,0,24,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alomal (kassala town),Urban,neighbourhood,370,74,Khartoum,SD01,SD01005,Karrari,,370,0,370,0,12,62,0,0,0,0,74,Food,Move to another location
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alpoice (kassala town),Urban,neighbourhood,625,125,Khartoum,SD01,SD01006,Um Durman,,625,0,625,0,75,50,0,0,0,0,125,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alrehab (kassala town),Urban,neighbourhood,5,1,Khartoum,SD01,SD01002,Um Bada,,5,0,5,0,1,0,0,0,0,0,1,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alsawagi aljunobia (kassala town),Urban,neighbourhood,"1,500",300,Khartoum,SD01,SD01003,Bahri,,"1,500",0,"1,500",0,136,164,0,0,0,0,300,Food,Remain in the same place
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alsawaqi alshamlya (kassala town),Urban,neighbourhood,335,67,Khartoum,SD01,SD01004,Sharg An Neel,,335,0,335,0,16,51,0,0,0,0,67,Food,Move to another location
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alshabya (kassala town),Urban,neighbourhood,410,82,Khartoum,SD01,SD01003,Bahri,,410,0,410,0,37,45,0,0,0,0,82,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alsheed taj alsir (kassala town),Urban,neighbourhood,410,82,Khartoum,SD01,SD01006,Um Durman,,410,0,410,0,49,33,0,0,0,0,82,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alshheed (kassala town),Urban,neighbourhood,35,7,Khartoum,SD01,SD01004,Sharg An Neel,,35,0,35,0,4,3,0,0,0,0,7,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alsjoon (kassala town),Urban,neighbourhood,215,43,Khartoum,SD01,SD01002,Um Bada,,215,0,215,0,26,17,0,0,0,0,43,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai Alsoruiba (kassala town),Urban,neighbourhood,600,120,Khartoum,SD01,SD01006,Um Durman,,600,0,600,0,40,80,0,0,0,0,120,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alsoug alshabi (kassala town),Urban,neighbourhood,345,69,Khartoum,SD01,SD01003,Bahri,,345,0,345,0,20,49,0,0,0,0,69,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai alsoug alshabi (kassala town),Urban,neighbourhood,40,8,Khartoum,SD01,SD01002,Um Bada,,40,0,40,0,2,6,0,0,0,0,8,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai althoura (kassala town),Urban,neighbourhood,35,7,Khartoum,SD01,SD01002,Um Bada,,35,0,35,0,4,3,0,0,0,0,7,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai altorua shmal (kassala town),Urban,neighbourhood,140,28,Khartoum,SD01,SD01006,Um Durman,,140,0,140,0,8,20,0,0,0,0,28,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai altoura janoub (kassala town),Urban,neighbourhood,170,34,Khartoum,SD01,SD01003,Bahri,,170,0,170,0,5,29,0,0,0,0,34,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Kassala,SD11,SD11053,Madeinat Kassala,Hai altoura wast (kassala town),Urban,neighbourhood,670,134,Khartoum,SD01,SD01003,Bahri,,670,0,670,0,54,80,0,0,0,0,134,Food,Return to location of origin
